FID,gid,name,state_name,crops,manure,forest,primmill,secmill,urban,landfill,total
ReAtlas_biomass.2794,2794,Levy,Florida,3744.373,1084.172,96670,6978,252.965,3754.894,0,112747.759
ReAtlas_biomass.2795,2795,Volusia,Florida,0,29.041,28720,2894,1380.031,46258.193,16708.996,96723.373
ReAtlas_biomass.2797,2797,Seminole,Florida,0,10.948,1690,0,5094.655,38333.938,11669.161,57402.59
ReAtlas_biomass.2746,2746,Clinch,Georgia,0,0,67209,161037,244.8,1193.297,0,229733.572
ReAtlas_biomass.509,509,Nacogdoches,Texas,0,1559.714,86036,134878,297.871,6545.982,2608.108,232720.303
ReAtlas_biomass.2674,2674,Screven,Georgia,16437.14,268.046,46110,0,248.882,1743.511,0,96991.427
ReAtlas_biomass.2675,2675,Wilkinson,Georgia,171.879,3.074,81745,32284,1224.9,1280.227,0,118614.77
ReAtlas_biomass.2671,2671,Monroe,Georgia,301.6,760.628,29826,208808,984.182,2883.594,5293.701,250624.62
ReAtlas_biomass.2672,2672,Baldwin,Georgia,23.1,215.353,25595,32831,493.682,5622.345,0,65289.852
ReAtlas_biomass.580,580,Colorado,Texas,56080.958,276.42,0,0,4.082,2282.739,25614,84657.064
ReAtlas_biomass.584,584,Fort Bend,Texas,69145.25,110.814,0,0,1265.724,38648.863,14823,124579.774
ReAtlas_biomass.588,588,Wharton,Texas,205734.616,100.115,0,0,277.459,4881.679,0,211061.977
ReAtlas_biomass.2588,2588,Des Moines,Iowa,143638.371,997.01,2841,0,980.1,4640.601,7660.869,204232.061
ReAtlas_biomass.2589,2589,Fremont,Iowa,151601.215,196.727,7913,0,0,826.185,0,211232.008
ReAtlas_biomass.1661,1661,Chariton,Missouri,152950.203,993.53,21200,0,0,899.746,0,393812.647
ReAtlas_biomass.592,592,Brazoria,Texas,38659.942,275.17,0,0,518.177,27261.277,10065.741,77180.094
ReAtlas_biomass.1674,1674,Boone,Missouri,49029.562,490.989,6858,5634,762.977,14897.385,6177,129834.882
ReAtlas_biomass.1675,1675,Jackson,Missouri,41474.13,63.807,3766,0,6115.579,69920.757,39068,163260.223
ReAtlas_biomass.1676,1676,Lincoln,Missouri,68472.866,1425.146,6991,16554,265.212,4334.166,0,152751.074
ReAtlas_biomass.1677,1677,Montgomery,Missouri,79332.229,1342.325,5648,0,257.047,1475.624,938.13,143189.593
ReAtlas_biomass.1678,1678,Callaway,Missouri,61155.153,1309.913,12767,21013,20.412,4710.006,883.776,177636.14
ReAtlas_biomass.1696,1696,Bates,Missouri,89210.612,1356.858,4892,0,252.965,1866.493,419.254,195970.66
ReAtlas_biomass.2199,2199,Johnson,Kansas,14734.877,44.246,3860,0,3535.142,54359.246,36123.041,123358.081
ReAtlas_biomass.595,595,Jackson,Texas,88809.352,78.351,0,0,4.082,1819.397,0,90734.979
ReAtlas_biomass.596,596,Galveston,Texas,1214.85,17.411,0,0,289.706,28254.104,24908,55097.732
ReAtlas_biomass.1767,1767,Clay,Minnesota,207949.187,307.549,8704,1184,522.259,5045.867,0,402953.698
ReAtlas_biomass.1768,1768,Aitkin,Minnesota,2328.2,28.932,74359,15249,984.182,1597.872,0,96903.538
ReAtlas_biomass.1841,1841,Gogebic,Michigan,0,0,38400,63345,252.965,2417.123,0,104443.811
ReAtlas_biomass.1842,1842,Luce,Michigan,0,0,33931,32539,244.8,921.368,0,67647.783
ReAtlas_biomass.1843,1843,Alger,Michigan,0,0,34915,41042,4.082,1347.742,0,77325.132
ReAtlas_biomass.2136,2136,Christian,Kentucky,123407.175,784.892,31749,8995,510.012,7922.367,7372.399,379293.559
ReAtlas_biomass.1845,1845,Iron,Michigan,0,0,71664,462,269.294,2007.469,0,74710.256
ReAtlas_biomass.1846,1846,Dickinson,Michigan,939.05,0,34780,216873,510.012,3339.345,0,257299.233
ReAtlas_biomass.1847,1847,Delta,Michigan,3625.11,75,48003,171123,261.13,5099.671,0,228646.601
ReAtlas_biomass.599,599,Victoria,Texas,41039.696,87.057,0,0,12.247,9675.061,7083.433,58036.541
ReAtlas_biomass.1944,1944,Baltimore City,Maryland,0,0,0,0,3894.25,76143.97,23519.5,104634.468
ReAtlas_biomass.1945,1945,Caroline,Maryland,51291.401,216.047,6327,16099,8.165,3658.857,5044.361,96375.545
ReAtlas_biomass.1946,1946,Prince George's,Maryland,4436.757,0,9425,0,3282.178,94068.887,69656,184219.984
ReAtlas_biomass.1947,1947,Kent,Maryland,53094.522,191.782,3881,0,244.8,2332.943,1494.5,77121.889
ReAtlas_biomass.1948,1948,Montgomery,Maryland,18399.983,90.035,2515,6116,2387.808,102367.207,27113,171120.913
ReAtlas_biomass.1949,1949,Talbot,Maryland,43557.197,25.571,8298,0,24.494,4039.939,1063.129,73061.806
ReAtlas_biomass.1950,1950,Queen Anne's,Maryland,71885.108,92.498,6409,0,758.894,4828.439,1784,112578.342
ReAtlas_biomass.1951,1951,Anne Arundel,Maryland,6435.403,0,14419,6388,1061.748,57462.96,0,87325.246
ReAtlas_biomass.1958,1958,Somerset,Maryland,17803.788,57.159,13800,11844,8.165,2981.169,1096.645,60466.913
ReAtlas_biomass.1959,1959,Essex,Massachusetts,0,0,3216,6069,4144.032,77802.353,0,92427.631
ReAtlas_biomass.1960,1960,Berkshire,Massachusetts,0,0,16105,20060,2244.924,14701.607,0,53334.689
ReAtlas_biomass.2164,2164,Washington,Kansas,105588.298,1931.464,2851,0,0,776.031,0,230985.025
ReAtlas_biomass.1962,1962,Middlesex,Massachusetts,0,21.401,6391,6691,11095.927,158496.741,12770,197889.248
ReAtlas_biomass.1963,1963,Worcester,Massachusetts,0,18.198,18739,21865,8380.915,80747.377,23224,154238.962
ReAtlas_biomass.1966,1966,Suffolk,Massachusetts,0,0,0,0,2020.536,74753.216,0,77914.417
ReAtlas_biomass.2598,2598,Lee,Iowa,132379.043,1047.371,14629,10677,493.682,4287.964,2694.755,258893.229
ReAtlas_biomass.2602,2602,Murray,Georgia,0,963.294,37677,16302,510.012,4106.016,0,59854.56
ReAtlas_biomass.2603,2603,Whitfield,Georgia,0,1187.303,8588,29871,783.389,9160.637,7838.061,58250.537
ReAtlas_biomass.2616,2616,Floyd,Georgia,2845.312,1123.994,42164,263934,73.483,10371.349,0,328475.156
ReAtlas_biomass.610,610,Matagorda,Texas,87132.555,113.174,0,0,0,4443.561,0,91974.32
ReAtlas_biomass.2623,2623,Cherokee,Georgia,0,2372.038,15771,15756,2613.096,15617.93,0,52375.601
ReAtlas_biomass.2625,2625,Jackson,Georgia,495.486,4327.544,18107,95967,779.306,4743.227,0,125370.133
ReAtlas_biomass.2626,2626,Elbert,Georgia,95.9,608.316,32789,8267,12.247,2204.967,0,51566.509
ReAtlas_biomass.2003,2003,Washington,Louisiana,2529.505,744.981,62790,234558,261.13,4544.932,695.849,312668.998
ReAtlas_biomass.2004,2004,Evangeline,Louisiana,80238.486,24.808,49454,0,248.882,3774.612,0,147944.898
ReAtlas_biomass.2005,2005,Tangipahoa,Louisiana,1132.614,1106.364,55870,282065,2228.594,11016.77,2450,367705.895
ReAtlas_biomass.2006,2006,St. Helena,Louisiana,0,240.007,69214,0,4.082,1158.028,0,78629.582
ReAtlas_biomass.2007,2007,East Feliciana,Louisiana,830.584,63.984,76500,69544,493.682,2347.491,0,182953.263
ReAtlas_biomass.2008,2008,West Feliciana,Louisiana,1305.15,16.636,52572,0,248.882,1804.614,0,79628.417
ReAtlas_biomass.2009,2009,Allen,Louisiana,21284.9,10.269,67307,0,0,2670.428,0,93661.138
ReAtlas_biomass.2010,2010,Beauregard,Louisiana,5235.249,115.504,58256,0,12.247,3798.722,0,101107.162
ReAtlas_biomass.2011,2011,St. Landry,Louisiana,183332.667,53.227,38164,141900,1477.865,9074.451,2450,386465.752
ReAtlas_biomass.2012,2012,East Baton Rouge,Louisiana,0,122.639,45878,0,2882.39,43770.093,0,94217.613
ReAtlas_biomass.617,617,Nueces,Texas,160791.643,34.64,0,0,306.036,35805.303,17185.29,219563.115
ReAtlas_biomass.2018,2018,Acadia,Louisiana,138706.893,12.528,5565,0,746.647,6059.36,1470.61,153502.974
ReAtlas_biomass.2019,2019,Lafayette,Louisiana,80767.05,20.084,21115,0,1310.63,19771.144,6573.161,129904.745
ReAtlas_biomass.2020,2020,Ascension,Louisiana,105264.25,11.091,7424,0,758.894,8223.974,5862.922,127671.841
ReAtlas_biomass.2169,2169,Doniphan,Kansas,98976.043,104.273,4263,6818,252.965,1078.206,0,179371.946
ReAtlas_biomass.2023,2023,Orleans,Louisiana,0,0.616,0,0,1747.159,49146.555,7829.787,59525.574
ReAtlas_biomass.2024,2024,St. Tammany,Louisiana,0,26.776,29921,0,1747.159,19485.596,1002.001,52498.813
ReAtlas_biomass.2035,2035,Terrebonne,Louisiana,52631.95,7.599,0,0,248.882,10869.076,2359.492,66289.805
ReAtlas_biomass.2048,2048,Lewis,Kentucky,2324.503,109.132,51345,40042,493.682,1527.195,0,96436.805
ReAtlas_biomass.2108,2108,Hopkins,Kentucky,34693.334,832.417,25335,13769,510.012,5586.091,0,142041.046
ReAtlas_biomass.2109,2109,Casey,Kentucky,3507.158,622.77,31880,30830,252.965,1674.04,0,73781.169
ReAtlas_biomass.2542,2542,Jackson,Iowa,151729.095,1816.105,18585,0,277.459,2184.195,0,411105.239
ReAtlas_biomass.623,623,Hidalgo,Texas,217569.166,13.059,0,0,1816.56,62035.246,9929.241,292304.935
ReAtlas_biomass.2077,2077,Breckinridge,Kentucky,15850.982,829.789,35506,60592,4.082,2111.723,0,208383.795
ReAtlas_biomass.2078,2078,Hardin,Kentucky,31713.076,772.395,17697,13832,269.294,10569.054,5802.675,103537.487
ReAtlas_biomass.2082,2082,Nelson,Kentucky,15612.061,1868.891,13502,3598,1016.842,4424.621,0,50085.36
ReAtlas_biomass.2083,2083,Henderson,Kentucky,95238.308,245.736,18737,0,12.247,4949.041,0,127464.807
ReAtlas_biomass.3089,3089,Autauga,Alabama,3791.37,193.891,25577,63603,16.33,5063.754,0,120199.224
ReAtlas_biomass.3090,3090,Macon,Alabama,1835.043,11.32,25192,11595,0,2444.277,2533.359,110319.173
ReAtlas_biomass.3091,3091,Marengo,Alabama,0,317.119,115275,104354,767.059,3102.503,0,344675.661
ReAtlas_biomass.3092,3092,Russell,Alabama,564.982,7.204,35445,0,24.494,5226.881,0,90410.4
ReAtlas_biomass.3093,3093,Montgomery,Alabama,1072.779,597.222,22491,69848,2580.437,23935.116,16145.111,210304.733
ReAtlas_biomass.3094,3094,Lowndes,Alabama,2914.289,1120.816,29034,0,0,1547.739,0,103218.001
ReAtlas_biomass.3095,3095,Choctaw,Alabama,0,124.233,106614,130170,0,2340.751,0,242296.289
ReAtlas_biomass.3096,3096,Bullock,Alabama,0,189.553,20597,0,0,1460.154,0,77084.544
ReAtlas_biomass.3097,3097,Wilcox,Alabama,0,74.098,97118,295904,244.8,1427.553,0,465491.975
ReAtlas_biomass.3098,3098,Barbour,Alabama,5465.809,1675.852,57580,58710,996.43,3852.29,0,224286.571
ReAtlas_biomass.3099,3099,Pike,Alabama,6214.859,3397.124,16901,0,265.212,3183.544,0,102214.743
ReAtlas_biomass.3100,3100,Crenshaw,Alabama,1698.841,440.098,28237,233728,4.082,1476.428,0,342388.824
ReAtlas_biomass.3101,3101,Clarke,Alabama,0,8.233,135884,393355,277.459,3733.549,0,537256.085
ReAtlas_biomass.3102,3102,Butler,Alabama,625.604,2256.377,62076,0,265.212,2896.126,0,88653.794
ReAtlas_biomass.3103,3103,Monroe,Alabama,3534.3,302.528,87001,547004,0,3283.504,5126.962,666579.322
ReAtlas_biomass.3104,3104,Henry,Alabama,14564.104,763.958,28170,213592,12.247,2016.975,0,281724.648
ReAtlas_biomass.25,25,Albany,Wyoming,0,2.492,4826,254933,36.742,3788.298,0,263639.471
ReAtlas_biomass.3105,3105,Conecuh,Alabama,1701.007,39.107,63534,50209,252.965,1791.762,0,164841.661
ReAtlas_biomass.3106,3106,Washington,Alabama,226.523,411.189,78397,29081,0,2288.959,0,116792.254
ReAtlas_biomass.3107,3107,Dale,Alabama,6865.675,2057.954,24189,120,16.33,5526.423,0,68957.518
ReAtlas_biomass.3048,3048,Lauderdale,Alabama,19057.987,646.405,28042,21202,807.883,9192.203,6269.17,124842.185
ReAtlas_biomass.3049,3049,Limestone,Alabama,39541.111,689.303,9185,140,534.506,6659.629,5109.108,97159.361
ReAtlas_biomass.3050,3050,Madison,Alabama,40038.764,119.998,9312,0,3514.73,28057.729,11747.119,106940.26
ReAtlas_biomass.3051,3051,Colbert,Alabama,17568.528,1175.449,13209,0,1033.171,5666.227,2450,68294.99
ReAtlas_biomass.3052,3052,DeKalb,Alabama,10880.135,5875.539,22912,0,53.071,6626.294,5583.973,79734.86
ReAtlas_biomass.55,55,Randolph,West Virginia,0,10.646,87549,0,1082.16,3031.412,0,91737.643
ReAtlas_biomass.56,56,Upshur,West Virginia,0,7.851,25574,43637,767.059,2284.811,0,72309.422
ReAtlas_biomass.3053,3053,Lawrence,Alabama,26005.599,2573.146,16999,119262,489.6,3710.628,0,325958.3
ReAtlas_biomass.3054,3054,Morgan,Alabama,7988.895,2941.917,11326,28847,2045.03,11534.37,7847.161,91595.582
ReAtlas_biomass.3055,3055,Marshall,Alabama,5607.852,7561.237,15694,172539,522.259,8519.887,2643.32,233667.737
ReAtlas_biomass.2870,2870,El Paso,Colorado,53.857,684.459,1180,0,2878.308,52989.924,36381.83,95023.171
ReAtlas_biomass.353,353,Salt Lake,Utah,2664.787,10.65,0,0,11300.191,90405.422,24458,130324.623
ReAtlas_biomass.2872,2872,Chaffee,Colorado,0,143.674,0,181468,32.659,1837.956,0,183509.147
ReAtlas_biomass.2879,2879,Saguache,Colorado,60427.343,448.233,3928,0,0,603.429,0,65416.789
ReAtlas_biomass.2547,2547,Monona,Iowa,285943.524,450.054,839,0,0,1124.285,0,342141.362
ReAtlas_biomass.635,635,Johnson,Tennessee,453.046,8.749,7660,54031,497.765,1951.618,372.99,65004.105
ReAtlas_biomass.636,636,Scott,Tennessee,0,37.755,19898,26163,762.977,2337.419,833.069,50067.155
ReAtlas_biomass.642,642,Overton,Tennessee,415.292,152.711,26979,22668,8.165,2230.122,441.537,57220.964
ReAtlas_biomass.2554,2554,Clinton,Iowa,341866.449,1105.145,463,0,738.482,5444.92,9663.172,458261.595
ReAtlas_biomass.645,645,Obion,Tennessee,139435.008,723.625,9246,19947,8.165,3632.283,6896,225201.948
ReAtlas_biomass.647,647,Weakley,Tennessee,120223.365,1407.17,22990,8722,252.965,3710.724,1577,266993.889
ReAtlas_biomass.2556,2556,Harrison,Iowa,286555.758,538.461,5511,0,244.8,1797.418,0,368962.136
ReAtlas_biomass.2559,2559,Polk,Iowa,182495.552,179.176,567,2627,4751.878,38637.934,43361.922,297489.358
ReAtlas_biomass.656,656,Davidson,Tennessee,435.05,8.559,1510,476,8519.573,60692.813,9940.434,82524.801
ReAtlas_biomass.657,657,Morgan,Tennessee,0,30.559,37365,18052,4.082,2191.733,574.694,58970.148
ReAtlas_biomass.659,659,Benton,Tennessee,5934.047,99.022,17688,5641,489.6,1758.539,5117.161,70905.353
ReAtlas_biomass.679,679,Crockett,Tennessee,48245.099,62.77,812,0,248.882,1636.108,0,73852.227
ReAtlas_biomass.680,680,Hickman,Tennessee,3412.122,184.672,39518,12881,754.812,2552.403,868.518,63970.552
ReAtlas_biomass.2570,2570,Washington,Iowa,229682.621,3837.134,12022,0,501.847,2313.551,0,475193.148
ReAtlas_biomass.682,682,Lauderdale,Tennessee,82528.901,76.7,5531,0,754.812,2972.692,1452.468,155740.459
ReAtlas_biomass.2574,2574,Pottawattamie,Iowa,387895.836,713.396,475,4523,265.212,9318.502,0,457337.96
ReAtlas_biomass.687,687,Rhea,Tennessee,1055.282,73.701,16720,32682,493.682,3110.827,1510.886,63264.83
ReAtlas_biomass.688,688,Henderson,Tennessee,18357.607,398.83,17370,9469,754.812,2804.782,877,130328.774
ReAtlas_biomass.689,689,Haywood,Tennessee,72754.499,107.817,13521,0,248.882,2468.327,982.269,146256.695
ReAtlas_biomass.690,690,Van Buren,Tennessee,0,8.559,30549,14097,244.8,676.499,455.761,50787.651
ReAtlas_biomass.691,691,Madison,Tennessee,42412.364,435.139,6989,16688,1747.159,9947.478,9495,139462.095
ReAtlas_biomass.692,692,White,Tennessee,1378.895,301.007,20398,51228,1510.524,2547.44,525.351,78906.286
ReAtlas_biomass.699,699,Monroe,Tennessee,2557.732,385.368,22592,20865,293.789,4324.661,490,51572.976
ReAtlas_biomass.701,701,McMinn,Tennessee,2052.497,479.346,13184,89988,252.965,5212.24,1403,113690.937
ReAtlas_biomass.2491,2491,Power,Idaho,83578.729,57.991,363,0,0,791.64,0,84803.824
ReAtlas_biomass.703,703,Chester,Tennessee,8108.573,83.19,14842,5678,244.8,1743.299,459.627,58564.482
ReAtlas_biomass.2492,2492,Caribou,Idaho,59193.936,108.3,1072,0,0,679.103,0,61065.417
ReAtlas_biomass.2494,2494,Twin Falls,Idaho,121556.787,3889.435,0,0,293.789,6340.046,0,132186.356
ReAtlas_biomass.706,706,Wayne,Tennessee,3348.795,122.07,41996,35718,4.082,1881.753,0,92562.914
ReAtlas_biomass.707,707,Tipton,Tennessee,72291.35,51.692,3399,0,4.082,5542.922,1917.706,109620.292
ReAtlas_biomass.708,708,Hamilton,Tennessee,302.03,52.643,14497,35910,2829.319,33286.246,16219.161,103605.537
ReAtlas_biomass.709,709,Lawrence,Tennessee,18602.014,422.606,23697,23545,501.847,4245.719,2014.074,161959.057
ReAtlas_biomass.710,710,Giles,Tennessee,12355.822,579.665,22560,22007,261.13,3131.385,699.686,78148.525
ReAtlas_biomass.727,727,Brown,South Dakota,408128.6,665.765,0,0,252.965,3435.387,0,799013.997
ReAtlas_biomass.728,728,Roberts,South Dakota,222834.069,975.851,2726,0,8.165,893.431,0,556446.529
ReAtlas_biomass.874,874,Schuylkill,Pennsylvania,16893.523,618.997,33753,14347,1273.889,15301.676,14056,133919.67
ReAtlas_biomass.875,875,Indiana,Pennsylvania,13146.624,26.846,33178,26415,20.412,9266.971,858.051,85348.034
ReAtlas_biomass.876,876,Snyder,Pennsylvania,13948.867,914.49,19875,21465,2302.078,3912.423,0,84633.767
ReAtlas_biomass.2451,2451,Pope,Illinois,8025.66,62.536,11778,0,0,560.057,0,79089.473
ReAtlas_biomass.881,881,Huntingdon,Pennsylvania,7695.089,105.515,55428,44726,1233.065,4620.56,0,117860.321
ReAtlas_biomass.882,882,Cambria,Pennsylvania,10189.407,20.732,36975,33203,1290.218,15889.566,1674.72,110062.045
ReAtlas_biomass.905,905,Chester,Pennsylvania,31939.33,402.653,12323,604,5347.62,43439.155,23589,126095.476
ReAtlas_biomass.911,911,Union,Oregon,26628.689,44.101,8582,313173,20.412,2893.248,0,351382.013
ReAtlas_biomass.912,912,Gilliam,Oregon,24391.621,14.451,0,0,0,288.301,39333.161,64030.701
ReAtlas_biomass.935,935,Douglas,Oregon,0,65.228,284612,636326,595.742,12625.078,5117.161,939507.229
ReAtlas_biomass.2463,2463,Idaho,Idaho,60366.886,121.9,67144,0,8.165,1986.844,0,129653.444
ReAtlas_biomass.937,937,Klamath,Oregon,35711.086,840.639,71867,311994,1053.583,7758.164,2450,431779.929
ReAtlas_biomass.938,938,Coos,Oregon,0,488.842,125610,179586,1000.512,7655.432,0,314444.597
ReAtlas_biomass.2465,2465,Lewis,Idaho,67633.757,3.041,16051,0,0,348.384,0,84042.379
ReAtlas_biomass.2507,2507,Lyon,Iowa,291215.139,2986.514,38,0,252.965,1304.066,0,317599.821
ReAtlas_biomass.2419,2419,Calhoun,Illinois,28933.423,130.637,10193,0,0,540.631,0,90052.277
ReAtlas_biomass.744,744,Sully,South Dakota,72755.661,57.122,0,0,0,138.796,0,148752.526
ReAtlas_biomass.2428,2428,Clay,Illinois,87579.075,719.687,12945,19165,0,1729.866,0,199075.12
ReAtlas_biomass.1090,1090,Butler,Ohio,29171.965,396.576,4442,11246,3021.048,37839.36,8029.161,99404.808
ReAtlas_biomass.1091,1091,Warren,Ohio,29329.326,106.82,354,0,1991.959,17623.324,21329.452,73963.326
ReAtlas_biomass.1126,1126,Madison,New York,13590.386,305.852,20842,6741,8.165,7606.239,5226.361,57351.479
ReAtlas_biomass.2372,2372,Bureau,Illinois,457925.22,1311.631,3452,0,20.412,3956.938,0,510896.477
ReAtlas_biomass.2373,2373,Henry,Illinois,439901.975,2906.859,4015,0,8.165,5607.011,2450,535385.771
ReAtlas_biomass.1129,1129,Ontario,New York,33025.864,250.562,11877,3913,1506.442,10806.799,7708.606,78865.786
ReAtlas_biomass.1130,1130,Niagara,New York,30726.393,136.6,125,0,2244.924,23959.984,21781,83855.294
ReAtlas_biomass.1131,1131,Seneca,New York,32555.862,124.418,1683,0,248.882,3746.509,37513.161,77346.735
ReAtlas_biomass.1132,1132,Livingston,New York,43114.753,251.945,4377,9925,273.377,7059.554,12419.001,101381.827
ReAtlas_biomass.751,751,Lawrence,South Dakota,43.086,85.788,39535,100986,12.247,1944.748,0,142642.92
ReAtlas_biomass.752,752,Hughes,South Dakota,24831.132,540,0,0,4.082,1651.672,0,74370.063
ReAtlas_biomass.1147,1147,Cattaraugus,New York,6877.891,242.803,50832,53880,1286.136,9158.086,0,135456.744
ReAtlas_biomass.2390,2390,Fulton,Illinois,264261.88,1357.171,28810,12137,4.082,4339.833,0,357795.623
ReAtlas_biomass.2391,2391,Hancock,Illinois,314904.317,1789.461,12873,10740,4.082,2412.001,0,448294.338
ReAtlas_biomass.755,755,Pennington,South Dakota,12616.74,176.751,35945,32398,807.883,8263.156,0,90353.98
ReAtlas_biomass.2511,2511,Sioux,Iowa,441567.261,8129.733,1,0,16.33,3712.123,2676.625,486060.249
ReAtlas_biomass.109,109,Menominee,Wisconsin,0,0,67782,0,0,453.316,0,68365.332
ReAtlas_biomass.3083,3083,Hale,Alabama,0,188.808,40682,0,8.165,2014.921,0,100963.153
ReAtlas_biomass.2998,2998,Pope,Arkansas,7074.393,5951.49,21223,154637,497.765,6392.682,0,198496.373
ReAtlas_biomass.191,191,Cowlitz,Washington,0,167.874,202429,726653,767.059,11496.218,8873,950539.85
ReAtlas_biomass.3000,3000,Poinsett,Arkansas,303496.055,2.857,38,0,24.494,2926.176,0,323512.722
ReAtlas_biomass.193,193,Clark,Washington,0,647.589,5976,194860,5605.567,38952.606,12033.161,258645.81
ReAtlas_biomass.194,194,Klickitat,Washington,18323.164,24.763,3027,0,4.082,2217.414,26593.161,50221.27
ReAtlas_biomass.3001,3001,White,Arkansas,50400.314,1058.703,36002,39117,1298.383,7616.533,0,256228.938
ReAtlas_biomass.196,196,Essex,Vermont,0,39.104,100874,18578,277.459,725.091,0,120504.336
ReAtlas_biomass.2762,2762,Nassau,Florida,0,67.663,62136,123033,510.012,6344.228,588.588,192774.843
ReAtlas_biomass.502,502,El Paso,Texas,8819.056,1440.154,0,0,6576.602,74331.423,20133,112424.058
ReAtlas_biomass.2763,2763,Gadsden,Florida,801.77,7.663,48015,90135,297.871,4858.219,0,156818.304
ReAtlas_biomass.507,507,Shelby,Texas,0,2106.293,60735,109772,746.647,3437.862,0,176839.512
ReAtlas_biomass.775,775,Lincoln,South Dakota,224779.068,782.285,312,0,277.459,2334.056,0,247445.333
ReAtlas_biomass.778,778,Charles Mix,South Dakota,91443.022,1457.373,3036,0,244.8,1015.584,0,137558.599
ReAtlas_biomass.2520,2520,Clayton,Iowa,215081.051,4690.546,21707,10639,497.765,1926.528,0,549654.091
ReAtlas_biomass.2522,2522,Plymouth,Iowa,417875.408,3887.77,647,0,0,2835.371,0,500598.754
ReAtlas_biomass.784,784,Yankton,South Dakota,93942.517,714.445,587,0,248.882,2112.928,0,121526.337
ReAtlas_biomass.785,785,Bon Homme,South Dakota,59714.19,726.914,29,0,0,829.155,0,81358.569
ReAtlas_biomass.786,786,Union,South Dakota,162158.679,968.742,0,0,252.965,1485.618,0,191210.128
ReAtlas_biomass.788,788,Greenville,South Carolina,212.367,12.64,21962,0,5613.732,42807.134,10479,87065.272
ReAtlas_biomass.789,789,Spartanburg,South Carolina,190.637,534.618,29194,0,4303.102,28859.792,16795,90393.954
ReAtlas_biomass.790,790,Cherokee,South Carolina,122.794,12.065,26391,0,265.212,6133.821,7301.161,51487.818
ReAtlas_biomass.791,791,York,South Carolina,247.45,294.597,43883,92334,771.142,18456.537,8312.803,169595.809
ReAtlas_biomass.793,793,Oconee,South Carolina,812.925,1986.002,32255,41071,1498.277,7478.296,1835.702,90154.309
ReAtlas_biomass.817,817,Edgefield,South Carolina,398.639,364.252,34116,0,24.494,3016.37,0,52254.268
ReAtlas_biomass.818,818,Clarendon,South Carolina,30155.527,2156.286,20945,21900,489.6,3807.763,0,132802.292
ReAtlas_biomass.819,819,Williamsburg,South Carolina,16990.04,530.879,45518,0,8.165,4696.929,0,123435.059
ReAtlas_biomass.820,820,Calhoun,South Carolina,9469.008,423.555,15269,0,8.165,1966.51,0,64262.199
ReAtlas_biomass.821,821,Aiken,South Carolina,2594.913,1906.886,45801,0,771.142,16449.01,7455,93116.36
ReAtlas_biomass.822,822,Georgetown,South Carolina,1689.355,1.915,43974,321514,758.894,6588.314,2890,384084.13
ReAtlas_biomass.823,823,Orangeburg,South Carolina,33199.38,3298.717,62508,108201,550.836,10943.917,2677.904,342936.328
ReAtlas_biomass.824,824,Berkeley,South Carolina,2256.305,104.435,28247,159850,1008.677,16187.715,2684,213124.16
ReAtlas_biomass.825,825,Barnwell,South Carolina,4340.019,287.821,20391,0,244.8,2982.528,0,74421.554
ReAtlas_biomass.829,829,Allendale,South Carolina,12297.03,2.681,16147,113332,252.965,1250.796,0,191500.547
ReAtlas_biomass.830,830,Hampton,South Carolina,8328.141,75.691,50777,99624,244.8,2749.127,0,174054.106
ReAtlas_biomass.2844,2844,Phillips,Colorado,111400.312,143.929,0,0,0,547.66,0,112099.309
ReAtlas_biomass.834,834,Providence,Rhode Island,0,0,3578,13555,2833.402,64930.696,27223,113147.979
ReAtlas_biomass.1069,1069,Licking,Ohio,74279.999,441.181,8105,0,1759.406,16286.996,0,108956.816
ReAtlas_biomass.839,839,Erie,Pennsylvania,20279.727,35.282,8365,10118,4005.23,28179.087,15673.161,92735.458
ReAtlas_biomass.840,840,Bradford,Pennsylvania,4927.121,279.125,31532,19710,762.977,6599.542,5111.821,83899.911
ReAtlas_biomass.841,841,Tioga,Pennsylvania,2181.001,209.577,41851,15248,1718.582,4837.383,0,75390.078
ReAtlas_biomass.901,901,Philadelphia,Pennsylvania,0,0,252,0,2138.926,151249.485,0,156149.832
ReAtlas_biomass.2477,2477,Elmore,Idaho,42766.565,35.227,13891,0,248.882,2799.196,0,59789.04
ReAtlas_biomass.954,954,Texas,Oklahoma,163412.492,23967.156,0,0,8.165,2325.573,0,189746.635
ReAtlas_biomass.2487,2487,Bingham,Idaho,164761.886,816.289,1270,0,261.13,4061.95,0,171240.268
ReAtlas_biomass.2489,2489,Minidoka,Idaho,72077.507,861.618,0,0,8.165,2238.835,0,75219.486
ReAtlas_biomass.957,957,Noble,Oklahoma,46571.161,52.414,0,0,0,1216.757,0,53837.65
ReAtlas_biomass.2400,2400,Adams,Illinois,256393.122,1685.471,7558,0,261.13,7623.675,6914.154,376250.797
ReAtlas_biomass.2401,2401,Menard,Illinois,156021.571,606.087,67,0,0,1600.097,0,193587.338
ReAtlas_biomass.2405,2405,Sangamon,Illinois,413194.099,895.37,300,596,1543.183,20910.011,11769.578,511627.602
ReAtlas_biomass.971,971,Wagoner,Oklahoma,23403.327,119.832,0,0,750.73,6130.276,34895,65954.882
ReAtlas_biomass.2409,2409,Pike,Illinois,232057.908,2161.247,15921,8981,252.965,1939.389,0,456165.27
